Time (s),Root Detector ID,Vehicle ID,Vehicle Type,Speed (m/s),Direction,CO2 Emission (mg)
961.0,42432585_42439996_569345540#4,veh_608,truck_cautious,0.0,Down,7380.555555555556
961.0,42432589_42435684_420907906#1,veh_663,car_cautious,8.087454554443685,Up,0.0
961.0,42432589_42432594_1320234484#11,veh_805,motorcycle_normal,9.962958436485716,Left,2421.541365426048
961.0,42432589_42432594_1320234484#11,veh_811,car_aggressive,11.643717810396032,Left,0.0
961.0,42432594_42432598_46443656#1,veh_640,truck_normal,0.0,Down,7380.555555555556
961.0,42432693_42430344_5670124,veh_1105,car_cautious,26.083117026090623,Left,14326.807352324478
961.0,42432700_42435675_194926851#1,veh_1215,car_aggressive,0.017919166132570157,Up,2622.247549388087
961.0,42432700_42435675_194926851#1,veh_1216,car_cautious,0.0006419367321163051,Up,2624.6352959857763
961.0,42432700_42432703_1198594028#1,veh_875,car_normal,7.964317518587217,Up,6348.839519663312
961.0,42434072_42434074_5670225#1,veh_1510,truck_cautious,11.84574701182544,Right,30152.395727623094
961.0,42434072_42434074_5670225#1,veh_733,car_aggressive,21.584726547737763,Right,0.0
961.0,42435663_42437368_reverse_-1321771943#1,veh_936,car_normal,5.922007817912194,Right,0.0
961.0,42435677_42435680_1027189507#1,veh_1203,car_cautious,0.007901827929508614,Up,2623.6669901493465
961.0,42435677_42435680_1027189507#1,veh_738,bus_cautious,0.0,Down,5286.111111111111
961.0,42435687_42435702_1027189509#0,veh_647,truck_cautious,2.5906605086922636,Up,0.0
961.0,42435710_42431556_E2,veh_41015,truck_cautious,0.35192635356448454,Up,5476.731740092127
961.0,42435710_42431556_E2,veh_84,car_cautious,4.435175556072728,Up,0.0
961.0,42437363_42439972_167922070#1,veh_376,bus_cautious,1.1252784563088745,Down,0.0
961.0,42437368_42445001_525729009#1,veh_606,car_normal,0.0,Down,2624.722222222222
961.0,42437368_42445001_525729009#1,veh_603,car_cautious,0.0,Down,2624.722222222222
961.0,42437368_42445001_525729009#1,veh_847,motorcycle_normal,0.00019405444859642746,Down,1228.6260455432596
961.0,42437368_42445001_525729009#1,veh_42,car_normal,0.016548046227022713,Down,2622.4468918202824
961.0,42437368_42435663_reverse_-1321771943#1,veh_936,car_normal,5.922007817912194,Down,0.0
961.0,42440001_42430358_420908138#2,veh_960,car_cautious,25.53437014855444,Right,16583.418079572948
961.0,42440004_42440001_588157337#1,veh_1456,motorcycle_cautious,0.664611052576162,Down,0.0
961.0,42440004_42440001_588157337#1,veh_1476,car_aggressive,0.0025828801790922762,Down,2624.383597303614
961.0,42440004_42440001_588157337#1,veh_325,car_cautious,8.962621207432628,Down,6124.871753904765
961.0,42440004_42440001_588157337#1,veh_343,bus_normal,9.979023765350156,Down,0.0
961.0,42440452_42430361_46538335#2,veh_1457,bus_normal,11.17921388981048,Left,11007.662441876006
961.0,42440452_42430361_46538335#2,veh_1494,car_normal,11.416845517801617,Left,3591.2563509275765
961.0,42440452_42430361_46538335#2,veh_345,car_cautious,11.093932858070971,Left,0.0
961.0,42443534_42443532_5671115#5,veh_673,car_normal,9.752891155552536,Right,1690.6549491180406
961.0,42443561_42435671_226041027#1,veh_956,car_cautious,14.101854846016082,Right,4470.061913933637
961.0,42443561_42435671_226041027#1,veh_965,car_cautious,12.24218283063364,Right,2613.8786857216414
961.0,42445025_42440163_1025734018#1,veh_567,car_cautious,0.1367603981429236,Down,2603.617764294588
961.0,42446363_42445027_965833822#4,veh_690,car_cautious,9.892264149870872,Right,3122.6317679315807
961.0,5849918504_42435671_1198594026#1,veh_1213,motorcycle_cautious,0.0,Down,1228.611111111111
962.0,42428310_42435687_226041030#2,veh_407,car_cautious,11.803714347251267,Left,2288.9923296194097
962.0,42428312_42428310_812949648#1,veh_99,truck_cautious,0.0,Down,7380.555555555556
962.0,42428321_42435710_499172074#10,veh_112,car_normal,12.642798614902162,Left,2163.1126248575065
962.0,42428321_42435710_499172074#10,veh_236,car_cautious,13.82142875854261,Left,0.0
962.0,42430344_42430347_464516471#4,veh_1010,car_cautious,0.0002755809807445204,Up,2624.686393814751
962.0,42430367_42430371_569345537#8,veh_791,car_cautious,0.0,Down,2624.722222222222
962.0,42432585_42439996_569345540#4,veh_608,truck_cautious,0.0,Down,7380.555555555556
962.0,42432589_42435684_420907906#1,veh_663,car_cautious,5.3012967051802855,Up,0.0
962.0,42432589_42432594_1320234484#11,veh_805,motorcycle_normal,9.022891850586385,Left,0.0
962.0,42432589_42432594_1320234484#11,veh_811,car_aggressive,11.955620246199818,Left,3167.5574419591044
962.0,42432594_42432598_46443656#1,veh_640,truck_normal,0.0,Down,7380.555555555556
962.0,42432693_42430344_5670124,veh_1105,car_cautious,23.332945851274822,Left,0.0
962.0,42432700_42435675_194926851#1,veh_1215,car_aggressive,0.0034724756119905217,Up,2624.2586866207625
962.0,42432700_42435675_194926851#1,veh_1216,car_cautious,0.00010033911766103196,Up,2624.709189135219
962.0,42432700_42432703_1198594028#1,veh_875,car_normal,9.825254224518307,Left,6873.775379129597
962.0,42434072_42434074_5670225#1,veh_1510,truck_cautious,12.623067871816453,Right,32813.661393950984
962.0,42434072_42434074_5670225#1,veh_733,car_aggressive,19.25318775107091,Right,0.0
962.0,42435663_5849918504_125480075#1,veh_1325,truck_cautious,10.674294208257853,Up,0.0
962.0,42435663_42437368_reverse_-1321771943#1,veh_936,car_normal,1.4220078179121938,Right,0.0
962.0,42435677_42435680_1027189507#1,veh_1203,car_cautious,0.0030191698601906534,Up,2624.3267138516703
962.0,42435677_42435680_1027189507#1,veh_738,bus_cautious,0.0,Down,5286.111111111111
962.0,42435687_42435702_1027189509#0,veh_647,truck_cautious,0.0,Down,7380.555555555556
962.0,42435710_42431556_E2,veh_41015,truck_cautious,0.0,Down,7380.555555555556
962.0,42435710_42431556_E2,veh_84,car_cautious,0.6135713753128835,Up,0.0
962.0,42437363_42439972_167922070#1,veh_376,bus_cautious,0.0,Down,5286.111111111111
962.0,42437368_42445001_525729009#1,veh_606,car_normal,0.0,Down,2624.722222222222
962.0,42437368_42445001_525729009#1,veh_603,car_cautious,0.0,Down,2624.722222222222
962.0,42437368_42445001_525729009#1,veh_847,motorcycle_normal,0.00010466089979178266,Down,1228.6192199193335
962.0,42437368_42445001_525729009#1,veh_42,car_normal,0.0011796860934537399,Down,2624.564443030972
962.0,42437368_42435663_reverse_-1321771943#1,veh_936,car_normal,1.4220078179121938,Down,0.0
962.0,42440001_42430358_420908138#2,veh_960,car_cautious,26.71539708547294,Right,12985.493451023733
962.0,42440004_42440001_588157337#1,veh_1456,motorcycle_cautious,0.12372179484018378,Down,1220.9511240079953
962.0,42440004_42440001_588157337#1,veh_1476,car_aggressive,0.0001644746372327385,Down,2624.7007781659636
962.0,42440004_42440001_588157337#1,veh_325,car_cautious,10.365662133535176,Down,5914.228293412224
962.0,42440004_42440001_588157337#1,veh_343,bus_normal,7.063205656173103,Down,0.0
962.0,42440452_42430361_46538335#2,veh_1457,bus_normal,11.580216808358063,Left,20306.597699850543
962.0,42440452_42430361_46538335#2,veh_1494,car_normal,10.55662441020823,Left,0.0
962.0,42440452_42430361_46538335#2,veh_345,car_cautious,11.377458585182817,Left,3005.5116085812588
962.0,42443534_42443532_5671115#5,veh_673,car_normal,8.852405533973545,Right,0.0
962.0,42443561_42435671_226041027#1,veh_956,car_cautious,13.78695940120569,Right,0.0
962.0,42443561_42435671_226041027#1,veh_965,car_cautious,12.340186957703947,Right,2534.230110221898
962.0,42445025_42440163_1025734018#1,veh_567,car_cautious,0.02761858044638726,Down,2620.3589607791614
962.0,42446363_42445027_965833822#4,veh_690,car_cautious,9.729127457507103,Right,1691.6926016938507
962.0,5849918504_42435671_1198594026#1,veh_1213,motorcycle_cautious,0.0,Down,1228.611111111111
963.0,42428310_42435687_226041030#2,veh_407,car_cautious,11.80901739266938,Left,2203.531341619563
963.0,42428312_42428310_812949648#1,veh_99,truck_cautious,0.0,Down,7380.555555555556
963.0,42428321_42435710_499172074#10,veh_112,car_normal,12.585831599384285,Left,2048.2832815395445
963.0,42428321_42435710_499172074#10,veh_236,car_cautious,13.122958576625793,Left,0.0
963.0,42430344_42430347_464516471#4,veh_1010,car_cautious,0.00015715975978029183,Up,2624.7018260859986
963.0,42430367_42430371_569345537#8,veh_791,car_cautious,0.0,Down,2624.722222222222
963.0,42432585_42439996_569345540#4,veh_608,truck_cautious,0.0,Down,7380.555555555556
963.0,42432589_42435684_420907906#1,veh_663,car_cautious,1.2512967051802857,Up,0.0
963.0,42432589_42432594_1320234484#11,veh_805,motorcycle_normal,9.981782163345125,Left,4547.805422476043
963.0,42432589_42432594_1320234484#11,veh_811,car_aggressive,11.539435292450637,Left,0.0
963.0,42432594_42432598_46443656#1,veh_640,truck_normal,0.0,Down,7380.555555555556
963.0,42432693_42430344_5670124,veh_1105,car_cautious,19.619029168456375,Left,0.0
963.0,42432700_42435675_194926851#1,veh_1215,car_aggressive,0.000960411913971281,Up,2624.5969871286084
963.0,42432700_42435675_194926851#1,veh_1216,car_cautious,0.0,Down,2624.722222222222
963.0,42432700_42432703_1198594028#1,veh_875,car_normal,11.976324741843149,Left,8912.011636204406
963.0,42434072_42434074_5670225#1,veh_1510,truck_cautious,13.465050445497033,Right,36221.45441883807
963.0,42434072_42434074_5670225#1,veh_733,car_aggressive,18.569823577328897,Right,0.0
963.0,42435663_5849918504_125480075#1,veh_1325,truck_cautious,10.830134487270772,Up,15971.63739655283
963.0,42435663_42437368_reverse_-1321771943#1,veh_936,car_normal,0.016259784022280836,Right,2616.656491077169
963.0,42435677_42435680_1027189507#1,veh_1203,car_cautious,0.0010166128386763134,Up,2624.5897941476287
963.0,42435677_42435680_1027189507#1,veh_738,bus_cautious,0.0,Down,5286.111111111111
963.0,42435687_42435702_1027189509#0,veh_647,truck_cautious,0.0,Down,7380.555555555556
963.0,42435710_42431556_E2,veh_41015,truck_cautious,0.0,Down,7380.555555555556
963.0,42435710_42431556_E2,veh_84,car_cautious,0.5104115097225009,Up,0.0
963.0,42437363_42439972_167922070#1,veh_376,bus_cautious,0.0,Down,5286.111111111111
963.0,42437368_42445001_525729009#1,veh_606,car_normal,0.0,Down,2624.722222222222
963.0,42437368_42445001_525729009#1,veh_603,car_cautious,0.0,Down,2624.722222222222
963.0,42437368_42445001_525729009#1,veh_847,motorcycle_normal,0.0,Down,1228.611111111111
963.0,42437368_42445001_525729009#1,veh_42,car_normal,0.00026240881529890207,Down,2624.6881124760803
963.0,42437368_42435663_reverse_-1321771943#1,veh_936,car_normal,0.016259784022280836,Down,2616.656491077169
963.0,42440001_42430358_420908138#2,veh_960,car_cautious,26.175904749035837,Right,0.0
963.0,42440004_42440001_588157337#1,veh_1456,motorcycle_cautious,0.0794162745348718,Down,1233.8589981255482
963.0,42440004_42440001_588157337#1,veh_1476,car_aggressive,0.0,Down,2624.722222222222
963.0,42440004_42440001_588157337#1,veh_325,car_cautious,9.266622166151112,Down,0.0
963.0,42440004_42440001_588157337#1,veh_343,bus_normal,4.063205656173103,Down,0.0
963.0,42440452_42430361_46538335#2,veh_1457,bus_normal,10.705552494361577,Left,0.0
963.0,42440452_42430361_46538335#2,veh_1494,car_normal,11.555557829855154,Left,5182.542332672231
963.0,42440452_42430361_46538335#2,veh_345,car_cautious,11.195199951993914,Left,1624.1352088525648
963.0,42443534_42443532_5671115#5,veh_673,car_normal,9.517966048616401,Right,3752.177404868508
963.0,42443561_42435671_226041027#1,veh_956,car_cautious,13.382760423463347,Right,0.0
963.0,42443561_42435671_226041027#1,veh_965,car_cautious,12.274855252808004,Right,2005.7972119894846
963.0,42445025_42440163_1025734018#1,veh_567,car_cautious,0.0034113842680721716,Down,2624.2581606022477
963.0,42446363_42445027_965833822#4,veh_690,car_cautious,9.655954792212844,Right,1919.60163094437
963.0,5849918504_42435671_1198594026#1,veh_1213,motorcycle_cautious,0.0,Down,1228.611111111111
964.0,42428310_42435687_226041030#2,veh_407,car_cautious,12.176177196886897,Left,3374.0358054760054
964.0,42428312_42428310_812949648#1,veh_99,truck_cautious,0.0,Down,7380.555555555556
964.0,42428321_42435710_499172074#10,veh_112,car_normal,12.983148109032513,Left,3607.9994231222704
964.0,42428321_42435710_499172074#10,veh_236,car_cautious,13.305081689713427,Left,2919.6734785336016
964.0,42430344_42430347_464516471#4,veh_1010,car_cautious,0.0,Down,2624.722222222222
964.0,42430367_42430371_569345537#8,veh_791,car_cautious,0.0,Down,2624.722222222222
964.0,42432585_42439996_569345540#4,veh_608,truck_cautious,0.0,Down,7380.555555555556
964.0,42432589_42435684_420907906#1,veh_663,car_cautious,0.06154187347811468,Up,2597.6809493408823
964.0,42432589_42432594_1320234484#11,veh_805,motorcycle_normal,9.556137226431966,Left,0.0
964.0,42432589_42432594_1320234484#11,veh_811,car_aggressive,11.331483187587859,Left,1548.185551786301
964.0,42432594_42432598_46443656#1,veh_640,truck_normal,0.0,Down,7380.555555555556
964.0,42432693_42430344_5670124,veh_1105,car_cautious,16.055265320952564,Left,0.0
964.0,42432700_42435675_194926851#1,veh_1215,car_aggressive,0.0,Down,2624.722222222222
964.0,42432700_42435675_194926851#1,veh_1216,car_cautious,0.0,Down,2624.722222222222
964.0,42432700_42432703_1198594028#1,veh_875,car_normal,14.424282007546156,Left,11590.588698948823
964.0,42434072_42434074_5670225#1,veh_1510,truck_cautious,13.948224186412986,Right,27419.261723297863
964.0,42434072_42434074_5670225#1,veh_733,car_aggressive,17.563620506012345,Right,0.0
964.0,42435663_5849918504_125480075#1,veh_1325,truck_cautious,10.609632577605009,Up,7948.549565689805
964.0,42435663_42437368_reverse_-1321771943#1,veh_936,car_normal,0.012815971967500239,Right,2623.0491344836264
964.0,42435677_42435680_1027189507#1,veh_1203,car_cautious,0.00038214974324269984,Up,2624.6725762382216
964.0,42435677_42435680_1027189507#1,veh_738,bus_cautious,0.0,Down,5286.111111111111
964.0,42435687_42435702_1027189509#0,veh_647,truck_cautious,0.0,Down,7380.555555555556
964.0,42435710_42431556_E2,veh_41015,truck_cautious,0.0,Down,7380.555555555556
964.0,42435710_42431556_E2,veh_84,car_cautious,0.020619363467009988,Up,2619.4176719077273
964.0,42437363_42439972_167922070#1,veh_376,bus_cautious,0.0,Down,5286.111111111111
964.0,42437368_42445001_525729009#1,veh_606,car_normal,0.0,Down,2624.722222222222
964.0,42437368_42445001_525729009#1,veh_603,car_cautious,0.0,Down,2624.722222222222
964.0,42437368_42445001_525729009#1,veh_847,motorcycle_normal,0.0,Down,1228.611111111111
964.0,42437368_42445001_525729009#1,veh_42,car_normal,0.0,Down,2624.722222222222
964.0,42437368_42435663_reverse_-1321771943#1,veh_936,car_normal,0.012815971967500239,Down,2623.0491344836264
964.0,42440001_42430358_420908138#2,veh_960,car_cautious,24.570553476553428,Right,0.0
964.0,42440004_42440001_588157337#1,veh_1456,motorcycle_cautious,0.0051164599182539254,Down,1228.9096525813204
964.0,42440004_42440001_588157337#1,veh_1476,car_aggressive,0.0,Down,2624.722222222222
964.0,42440004_42440001_588157337#1,veh_325,car_cautious,6.494502352331894,Down,0.0
964.0,42440004_42440001_588157337#1,veh_343,bus_normal,1.1597207754817083,Down,0.0
964.0,42440452_42430361_46538335#2,veh_1457,bus_normal,11.20653838224693,Left,21837.183446372866
964.0,42440452_42430361_46538335#2,veh_1494,car_normal,11.276195220292532,Left,0.0
964.0,42440452_42430361_46538335#2,veh_345,car_cautious,11.074171533452958,Left,1801.1822878812843
964.0,42443534_42443532_5671115#5,veh_673,car_normal,9.89456041258429,Right,3080.741701198406
964.0,42443561_42435671_226041027#1,veh_956,car_cautious,14.018763654981317,Right,4672.613175609278
964.0,42443561_42435671_226041027#1,veh_965,car_cautious,11.942052365900993,Right,0.0
964.0,42445025_42440163_1025734018#1,veh_567,car_cautious,0.0009459805538293315,Down,2624.598880337116
964.0,42446363_42445027_965833822#4,veh_690,car_cautious,9.892626168031395,Right,2719.6860325469856
964.0,5849918504_42435671_1198594026#1,veh_1213,motorcycle_cautious,0.0,Down,1228.611111111111
965.0,42428310_42435687_226041030#2,veh_407,car_cautious,11.951489159644158,Left,1495.3125703260614
965.0,42428312_42428310_812949648#1,veh_99,truck_cautious,0.0,Down,7380.555555555556
965.0,42428321_42435710_499172074#10,veh_112,car_normal,12.73169354028508,Left,1410.7293982986544
965.0,42428321_42435710_499172074#10,veh_236,car_cautious,13.013481260070208,Left,0.0
965.0,42430344_42430347_464516471#4,veh_1010,car_cautious,0.0,Down,2624.722222222222
965.0,42430367_42430371_569345537#8,veh_791,car_cautious,0.0,Down,2624.722222222222
965.0,42432585_42439996_569345540#4,veh_608,truck_cautious,0.0,Down,7380.555555555556
965.0,42432589_42435684_420907906#1,veh_663,car_cautious,0.013291390484968357,Up,2622.831881389376
965.0,42432589_42432594_1320234484#11,veh_805,motorcycle_normal,10.003699021440335,Left,3237.0027267562205
965.0,42432589_42432594_1320234484#11,veh_811,car_aggressive,11.909042309034541,Left,3985.7637131918655
965.0,42432594_42432598_46443656#1,veh_640,truck_normal,0.0,Down,7380.555555555556
965.0,42432693_42430344_5670124,veh_1105,car_cautious,12.40481010301835,Left,0.0
965.0,42432700_42435675_194926851#1,veh_1215,car_aggressive,0.00010739062260849239,Up,2624.7082913856734
965.0,42432700_42435675_194926851#1,veh_1216,car_cautious,0.0,Down,2624.722222222222
965.0,42432700_42432703_1198594028#1,veh_875,car_normal,16.776529169616282,Left,12943.934796175608
965.0,42434072_42434074_5670225#1,veh_1510,truck_cautious,14.651472169943151,Right,34767.34264345559
965.0,42434072_42434074_5670225#1,veh_733,car_aggressive,17.383629011807148,Right,1925.7909046099041
965.0,42435663_5849918504_125480075#1,veh_1325,truck_cautious,10.741182997866929,Up,15388.258972240636
965.0,42435663_42437368_reverse_-1321771943#1,veh_936,car_normal,0.0005887632738379025,Right,2624.6439563871263
965.0,42435677_42435680_1027189507#1,veh_1203,car_cautious,0.0,Down,2624.722222222222
965.0,42435677_42435680_1027189507#1,veh_738,bus_cautious,0.0,Down,5286.111111111111
965.0,42435687_42435702_1027189509#0,veh_647,truck_cautious,0.0,Down,7380.555555555556
